# Configuracion:
# Concentracion g/m^3_=_4090.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135082.21574945658
# 
Resultados:
# tau_ns_=_(2.31+/-0.54)e+02
# dphi_rad_=_6.48+/-0.04
# SAR_W/g_=_118.30+/-46.87
# Hc_kA/m_=_10.54+/-1.33
# Mr_A/m_=_48.14+/-14.22
# Magnetizacion_max_emu/g_=_26+/-5
# Suceptibilidad_a_M=0_=_(6.106+/-1.477)e-03

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_100dA_100Mss_bobN1LB97OH0045.txt	392.63	-4.74	36.95	10.89	38460.00	98.27	1.350743e+05	3.048512e+00	6.509600e+00	119.36	271.429766	4442	4.003e-03
135kHz_100dA_100Mss_bobN1LB97OH0046.txt	393.15	-4.69	34.23	10.52	38460.00	95.18	1.350743e+05	2.961807e+00	6.487601e+00	104.86	244.266736	4442	4.015e-03
135kHz_100dA_100Mss_bobN1LB97OH0047.txt	393.67	-4.63	35.74	10.52	38460.00	99.98	1.351047e+05	3.117876e+00	6.487204e+00	110.20	243.779816	4441	4.083e-03
135kHz_100dA_100Mss_bobN1LB97OH0048.txt	394.19	-4.58	35.28	10.61	38460.00	96.32	1.350743e+05	3.000136e+00	6.488051e+00	106.45	244.822539	4442	4.035e-03
135kHz_100dA_100Mss_bobN1LB97OH0049.txt	394.7	-4.53	35.71	10.98	38460.00	94.16	1.350743e+05	2.953504e+00	6.501871e+00	111.76	261.859488	4442	4.052e-03
135kHz_100dA_100Mss_bobN1LB97OH0050.txt	395.2	-4.48	34.57	10.47	38460.00	94.23	1.351047e+05	2.940513e+00	6.484209e+00	102.43	240.106613	4441	4.018e-03
135kHz_100dA_100Mss_bobN1LB97OH0051.txt	395.71	-4.43	37.98	11.36	38460.00	96.42	1.350743e+05	3.022319e+00	6.513905e+00	120.54	276.779924	4442	3.969e-03
135kHz_100dA_100Mss_bobN1LB97OH0052.txt	396.21	-4.38	36.21	10.84	38460.00	95.08	1.350743e+05	2.974953e+00	6.495834e+00	109.51	254.408225	4442	4.137e-03
135kHz_100dA_100Mss_bobN1LB97OH0053.txt	396.72	-4.33	36.55	11.01	38460.00	94.22	1.350743e+05	2.945454e+00	6.504991e+00	113.01	265.722644	4442	4.079e-03
135kHz_100dA_100Mss_bobN1LB97OH0054.txt	397.25	-4.30	36.58	11.09	38460.00	92.93	1.350743e+05	2.913132e+00	6.508017e+00	113.27	269.472120	4442	4.041e-03
135kHz_100dA_100Mss_bobN1LB97OH0055.txt	397.86	-4.30	35.63	10.47	38460.00	97.81	1.350743e+05	3.053162e+00	6.486922e+00	107.74	243.430851	4442	4.124e-03
135kHz_100dA_100Mss_bobN1LB97OH0056.txt	398.4	-4.26	37.34	10.77	38460.00	99.95	1.351047e+05	3.118799e+00	6.494899e+00	114.33	253.254200	4441	4.345e-03
135kHz_100dA_100Mss_bobN1LB97OH0057.txt	399.41	-4.16	36.24	10.58	38460.00	97.63	1.350743e+05	3.057838e+00	6.488711e+00	108.84	245.638357	4442	4.168e-03
135kHz_100dA_100Mss_bobN1LB97OH0058.txt	399.92	-4.11	36.84	10.94	38460.00	96.25	1.350743e+05	3.016294e+00	6.498153e+00	112.22	257.267676	4442	4.245e-03
