# Configuracion:
# Concentracion g/m^3_=_4090.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_135085.20512629102
# 
Resultados:
# tau_ns_=_(2.68+/-0.38)e+02
# dphi_rad_=_6.51+/-0.03
# SAR_W/g_=_198.13+/-35.61
# Hc_kA/m_=_10.21+/-1.11
# Mr_A/m_=_77.91+/-13.40
# Magnetizacion_max_emu/g_=_37.9+/-3.1
# Suceptibilidad_a_M=0_=_(9.971+/-1.536)e-03

Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
135kHz_100dA_100Mss_bobN1LB97OH0008.txt	375.73	-14.81	37.48	8.70	38460.00	132.58	1.350743e+05	4.033934e+00	6.469804e+00	130.54	222.475087	4442	4.710e-03
135kHz_100dA_100Mss_bobN1LB97OH0009.txt	376.22	-14.55	36.39	8.35	38460.00	131.92	1.350743e+05	4.053091e+00	6.453972e+00	120.14	203.213757	4442	4.862e-03
135kHz_100dA_100Mss_bobN1LB97OH0010.txt	376.73	-14.19	35.63	8.37	38460.00	129.41	1.350743e+05	3.978053e+00	6.453895e+00	117.87	203.123199	4442	4.768e-03
135kHz_100dA_100Mss_bobN1LB97OH0011.txt	377.22	-13.74	36.78	8.44	38460.00	129.17	1.350743e+05	3.979015e+00	6.456472e+00	119.66	206.248797	4442	4.886e-03
135kHz_100dA_100Mss_bobN1LB97OH0012.txt	377.73	-13.12	37.93	8.66	38460.00	130.57	1.350743e+05	4.016695e+00	6.463285e+00	125.49	214.530233	4442	4.852e-03
135kHz_100dA_100Mss_bobN1LB97OH0013.txt	378.33	-12.40	39.79	9.13	38460.00	128.59	1.350743e+05	3.970436e+00	6.477239e+00	133.54	231.561761	4442	4.917e-03
135kHz_100dA_100Mss_bobN1LB97OH0014.txt	378.84	-11.79	40.92	9.37	38460.00	126.34	1.350743e+05	3.922672e+00	6.486147e+00	137.91	242.487876	4442	4.948e-03
135kHz_100dA_100Mss_bobN1LB97OH0015.txt	379.33	-11.04	39.83	9.30	38460.00	122.06	1.350743e+05	3.797255e+00	6.483352e+00	131.68	239.052321	4442	4.954e-03
135kHz_100dA_100Mss_bobN1LB97OH0016.txt	379.85	-10.15	37.70	8.74	38460.00	124.28	1.351047e+05	3.868552e+00	6.461933e+00	119.99	212.885064	4441	4.979e-03
135kHz_100dA_100Mss_bobN1LB97OH0017.txt	380.37	-9.75	38.24	9.34	38460.00	113.64	1.350743e+05	3.565796e+00	6.480719e+00	122.05	235.827560	4442	4.724e-03
135kHz_100dA_100Mss_bobN1LB97OH0019.txt	381.85	-8.90	39.33	9.47	38460.00	113.14	1.350743e+05	3.549399e+00	6.483928e+00	123.44	239.761059	4442	4.756e-03
135kHz_100dA_100Mss_bobN1LB97OH0020.txt	382.35	-8.59	40.10	9.38	38460.00	116.13	1.350743e+05	3.651804e+00	6.478852e+00	123.83	233.542260	4442	4.957e-03
135kHz_100dA_100Mss_bobN1LB97OH0021.txt	382.86	-8.28	40.97	9.61	38460.00	115.93	1.350743e+05	3.646596e+00	6.487411e+00	128.99	244.039791	4442	4.965e-03
135kHz_100dA_100Mss_bobN1LB97OH0022.txt	383.36	-8.06	41.57	9.50	38460.00	119.90	1.350743e+05	3.763703e+00	6.485504e+00	131.91	241.692590	4442	5.079e-03
135kHz_100dA_100Mss_bobN1LB97OH0023.txt	383.88	-7.85	41.18	9.18	38460.00	121.70	1.350743e+05	3.833928e+00	6.476052e+00	128.17	230.113834	4442	5.172e-03
135kHz_100dA_100Mss_bobN1LB97OH0024.txt	384.38	-7.61	41.37	9.40	38460.00	118.61	1.350743e+05	3.742941e+00	6.479834e+00	127.55	234.742177	4442	5.146e-03
135kHz_100dA_100Mss_bobN1LB97OH0025.txt	384.88	-7.36	42.17	9.43	38460.00	119.14	1.350743e+05	3.769915e+00	6.482314e+00	130.07	237.785191	4442	5.147e-03
135kHz_100dA_100Mss_bobN1LB97OH0026.txt	385.41	-7.09	42.40	9.63	38460.00	116.86	1.350743e+05	3.695821e+00	6.488633e+00	131.50	245.540016	4442	5.166e-03
135kHz_100dA_100Mss_bobN1LB97OH0027.txt	385.91	-6.84	42.88	9.78	38460.00	116.40	1.350743e+05	3.685890e+00	6.494723e+00	134.98	253.040066	4442	5.212e-03
135kHz_100dA_100Mss_bobN1LB97OH0028.txt	386.42	-6.67	42.28	9.58	38460.00	115.24	1.350743e+05	3.666870e+00	6.488276e+00	130.25	245.106540	4442	5.288e-03
135kHz_100dA_100Mss_bobN1LB97OH0029.txt	386.92	-6.52	42.43	9.34	38460.00	119.05	1.350743e+05	3.753274e+00	6.474093e+00	124.21	227.716782	4442	5.426e-03
135kHz_100dA_100Mss_bobN1LB97OH0030.txt	387.41	-6.42	44.88	9.75	38460.00	117.32	1.351047e+05	3.732442e+00	6.490966e+00	134.32	248.407895	4441	5.482e-03
135kHz_100dA_100Mss_bobN1LB97OH0031.txt	387.91	-6.32	43.97	9.58	38460.00	117.80	1.350743e+05	3.753440e+00	6.485326e+00	131.43	241.474963	4442	5.594e-03
135kHz_100dA_100Mss_bobN1LB97OH0032.txt	388.43	-6.17	45.60	9.88	38460.00	118.32	1.350743e+05	3.763610e+00	6.494123e+00	137.44	252.298521	4442	5.564e-03
